country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender
3,39.0,2,2,1,1,2,100.0,600.0,1200.0,5.0,2,1,2,1,0,2,1,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,1,2,1,2,1
2,45.0,1,1,1,0,0,480000.0,170000.0,4800000.0,5.0,2,2,1,1,1,2,2,1,1,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
3,34.0,2,1,1,1,1,800.0,6000.0,9600.0,7.0,2,1,2,0,0,0,1,2,0,3,4,1,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,45.0,2,2,3,1,1,18400.0,36000.0,50400.0,15.0,1,2,2,1,1,2,1,2,2,3,4,0,1,3,1,1,2,2,2,0,6.0,2,2,1,2,1
2,45.0,2,1,1,0,2,330000.0,2000000.0,3000000.0,10.0,2,1,1,1,1,2,2,2,0,2,4,0,1,3,1,0,2,2,1,1,3.0,2,3,1,2,1
2,60.0,1,1,1,1,2,500000.0,15000.0,20000.0,15.0,2,2,2,0,0,2,2,2,1,3,3,0,1,0,1,0,2,2,2,1,3.0,2,3,1,2,1
2,28.0,0,1,0,0,1,450000.0,37500.0,5400000.0,4.0,2,1,2,0,0,0,2,2,1,3,4,1,1,3,0,0,2,2,1,0,7.0,1,2,0,2,1
1,50.0,2,2,1,1,1,5000.0,1500.0,2000.0,11.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,1
2,31.0,2,2,1,1,2,700000.0,50000.0,8400000.0,2.0,2,1,2,1,0,2,2,2,1,4,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
1,35.0,0,1,3,0,1,97.0,97.0,97.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,2,0,0,1,1,3,3,0,3.0,2,3,0,3,2
0,40.0,2,1,1,2,1,3000.0,1500.0,30000.0,10.0,2,2,2,1,1,0,1,2,2,3,3,0,2,3,1,1,2,2,2,0,5.0,2,3,1,2,1
0,35.0,2,1,1,1,2,1500.0,3000.0,54000.0,2.0,2,1,2,1,0,0,1,2,2,0,3,0,0,3,1,1,2,2,2,0,2.0,2,2,1,2,3
0,48.0,1,1,1,1,2,2300.0,300.0,2300.0,3.0,2,2,2,1,0,0,1,2,0,3,4,0,2,3,1,1,2,2,2,0,8.0,2,5,1,2,1
3,35.0,2,2,1,0,0,15.0,576.0,144.0,0.0,2,1,2,0,0,0,1,2,0,1,0,0,1,3,1,1,2,2,2,1,1.0,2,3,1,2,1
3,51.0,2,1,1,0,0,120.0,720.0,960.0,47.0,2,1,2,1,0,0,2,2,2,1,0,0,1,3,1,1,2,2,2,1,0.0,2,2,1,2,1
2,35.0,0,1,1,0,0,1000000.0,460000.0,600000.0,5.0,2,2,1,0,1,2,1,2,0,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,22.0,1,1,1,2,2,500.0,1000.0,2500.0,1.0,2,2,2,1,1,2,2,2,2,3,3,0,0,3,1,1,2,2,2,0,3.0,2,3,1,2,1
1,50.0,2,1,1,1,0,3000.0,3000.0,4000.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,3,1,1,0,3.0,2,3,1,2,2
2,36.0,2,1,1,0,2,500000.0,200000.0,6000000.0,2.0,2,1,1,1,1,2,2,2,0,2,4,0,1,0,0,0,2,2,2,0,3.0,2,3,1,2,1
2,47.0,1,1,1,2,2,2400000.0,1950000.0,28800000.0,21.0,2,2,2,0,0,2,2,1,0,4,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,1
2,30.0,0,2,1,0,0,45000.0,1000.0,5400000.0,6.0,2,2,1,0,0,2,1,2,0,2,2,0,1,0,1,0,2,2,2,1,3.0,2,3,1,2,1
3,68.0,2,0,1,1,2,300.0,300.0,600.0,20.0,2,1,2,1,0,2,2,2,0,4,0,0,1,3,1,1,2,2,2,0,5.0,1,2,1,2,1
3,35.0,1,1,1,1,2,900.0,9000.0,18000.0,5.0,2,1,2,1,1,0,1,2,2,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,44.0,1,1,3,1,1,20000.0,10160.0,20000.0,6.0,2,2,2,1,0,0,2,2,2,3,4,0,1,2,1,1,2,2,2,0,2.0,2,3,1,2,1
2,35.0,1,1,1,1,2,10000.0,5000.0,5475000.0,3.0,2,1,1,1,1,2,1,2,0,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
1,46.0,2,2,1,2,2,1500.0,100.0,1000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,2,2
2,52.0,1,1,1,1,2,900000.0,350000.0,10800000.0,10.0,2,2,2,0,1,2,1,2,0,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
2,66.0,2,1,1,2,2,235000.0,30000.0,120000.0,7.0,2,2,1,1,0,2,2,2,0,4,4,0,1,0,0,0,2,2,3,0,3.0,2,3,0,2,1
2,38.0,1,2,3,1,2,600000.0,20000.0,50000.0,17.0,1,1,2,1,1,2,2,1,1,4,4,0,1,3,1,0,2,2,1,1,3.0,1,2,1,2,1
0,59.0,2,2,1,2,2,6500.0,2000.0,4500.0,15.0,2,2,2,0,0,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,3.0,2,2,1,2,1
3,40.0,2,0,0,0,2,6.0,54.0,864.0,8.0,2,1,2,1,0,2,2,2,3,4,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,55.0,2,1,1,1,2,100.0,1200.0,3600.0,20.0,2,1,2,1,1,2,2,2,2,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,65.0,2,1,1,2,1,1000.0,200.0,500.0,20.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,0,3.0,2,3,0,3,2
0,45.0,2,1,1,1,2,2500.0,2950.0,5500.0,3.0,2,1,0,1,0,2,1,2,3,3,4,0,2,3,1,1,1,2,2,0,3.0,2,3,1,2,1
2,28.0,0,2,1,0,0,1420000.0,95000.0,30000.0,4.0,2,1,1,1,1,2,2,2,0,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
1,71.0,2,2,1,0,2,6000.0,5000.0,5500.0,30.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,1,3.0,2,3,1,3,2
0,60.0,2,1,1,2,2,200.0,320.0,700.0,15.0,2,2,2,1,0,2,1,2,0,3,3,0,1,3,1,1,2,2,2,0,11.0,2,3,1,2,1
2,30.0,0,2,1,1,1,1325000.0,187500.0,525000.0,11.0,2,1,1,1,1,2,2,2,0,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,1,1
1,56.0,1,1,1,1,2,3000.0,1000.0,2000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,3,1,1,1,3.0,2,3,1,3,1
2,45.0,2,2,1,0,0,350000.0,55000.0,35000000.0,8.0,2,1,1,1,0,2,2,2,1,2,2,0,1,0,0,1,2,2,1,0,3.0,2,3,1,2,1
1,34.0,2,1,1,1,2,1500.0,12000.0,20000.0,10.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,1,1,2,2,2,0,3.0,2,3,1,2,2
1,75.0,2,1,1,2,2,97.0,3000.0,97.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,2,2,2,0,3.0,2,3,0,3,2
1,26.0,2,2,1,1,2,2500.0,400.0,1500.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,1,3.0,2,3,1,3,2
0,38.0,2,1,1,2,2,2000.0,70000.0,150000.0,2.0,2,2,2,1,0,0,1,2,0,4,4,0,0,3,1,1,2,2,2,0,6.0,2,3,1,2,1
0,63.0,1,1,1,1,2,11000.0,22200.0,36000.0,30.0,2,1,0,1,0,2,2,2,3,4,3,0,2,3,1,1,2,2,2,0,4.0,2,3,1,2,1
1,47.0,1,1,1,1,2,600.0,450.0,600.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,1,3,2
3,44.0,2,1,1,1,2,450.0,21600.0,25200.0,25.0,2,1,2,1,0,2,2,2,0,4,4,0,2,3,1,1,2,2,2,1,2.0,2,3,1,2,1
1,39.0,2,1,1,1,2,4500.0,300.0,4000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,1,1,1,3.0,2,3,0,1,2
2,29.0,2,1,1,1,1,1530000.0,200000.0,250000.0,5.0,2,1,1,1,0,2,2,2,1,2,3,0,1,0,0,0,2,2,3,0,3.0,2,3,1,2,1
3,38.0,2,1,1,1,0,400.0,6120.0,23400.0,1.0,1,1,2,1,1,2,2,2,2,1,4,0,2,3,1,1,2,2,2,1,0.0,2,2,1,2,1
3,52.0,2,1,1,1,2,35.0,480.0,420.0,5.0,2,1,2,1,0,0,2,2,0,3,3,0,1,3,1,1,2,2,2,0,0.0,2,2,1,2,1
3,31.0,2,1,1,1,0,35.0,540.0,900.0,3.0,2,1,2,1,1,0,2,2,2,1,4,0,1,3,1,1,2,2,2,0,8.0,2,3,1,2,1
0,55.0,2,2,1,1,2,21000.0,2500.0,3500.0,1.0,2,1,0,0,0,0,1,2,0,3,3,0,0,3,1,1,2,2,1,0,2.0,1,2,1,2,1
3,18.0,1,2,1,0,0,150.0,1200.0,3000.0,1.0,2,1,2,1,0,2,1,2,3,1,0,0,2,3,1,1,2,2,2,1,1.0,2,3,1,2,1
0,35.0,2,2,1,1,2,1500.0,4900.0,7000.0,9.0,2,1,0,1,1,2,2,2,3,3,4,0,2,3,1,1,2,2,2,0,6.0,2,3,1,2,1
0,63.0,2,2,1,2,2,500.0,30.0,50.0,20.0,2,2,2,0,0,2,1,2,0,4,4,0,1,3,1,1,2,2,2,0,10.0,2,3,1,2,1
0,40.0,2,1,1,1,2,500.0,1000.0,2000.0,2.0,2,1,2,1,0,1,2,2,3,3,3,0,0,3,1,1,4,2,2,0,5.0,2,3,1,4,1
3,52.0,2,1,1,1,2,500.0,4800.0,6000.0,1.0,2,1,2,1,1,2,1,2,0,3,4,0,1,3,1,1,2,2,2,0,2.0,2,2,1,2,1
2,20.0,0,2,2,0,0,304100.0,55000.0,3650000.0,4.0,2,2,1,1,0,2,2,2,1,2,4,0,1,3,0,1,2,2,2,1,3.0,2,3,1,2,1
3,41.0,0,2,1,1,2,200.0,720.0,1440.0,4.0,2,1,2,1,0,2,2,2,3,4,4,0,2,3,1,1,2,2,2,0,9.0,2,3,1,2,1
2,48.0,1,1,1,2,1,100000.0,10000.0,15000.0,2.0,2,1,1,1,1,2,2,2,1,4,4,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
3,27.0,2,0,0,2,1,300.0,2400.0,6000.0,2.0,1,1,2,1,0,0,2,2,3,4,3,0,2,3,1,1,2,2,2,1,5.0,3,3,1,2,1
0,74.0,2,2,1,1,2,4000.0,8700.0,10000.0,7.0,2,2,2,1,0,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,54.0,2,1,1,1,2,2500.0,6000.0,12500.0,0.0,2,1,2,1,0,2,2,2,0,3,3,0,0,3,1,1,2,2,2,0,5.0,2,2,1,2,1
3,62.0,2,2,1,2,2,500.0,1080.0,2400.0,3.0,2,1,2,1,0,2,1,2,0,4,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,45.0,0,2,3,1,2,280000.0,50000.0,3360000.0,4.0,2,1,2,1,1,2,1,2,1,3,4,0,1,3,0,1,1,2,1,1,3.0,2,3,1,2,1
2,42.0,0,1,1,0,0,100000.0,1500000.0,300000.0,15.0,2,1,1,0,1,2,2,2,0,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
3,49.0,2,1,1,1,2,80.0,300.0,960.0,4.0,2,1,2,1,0,2,1,2,0,4,3,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,24.0,2,1,1,0,2,300.0,1800.0,3600.0,2.0,2,1,2,0,0,2,1,2,3,1,0,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,39.0,0,2,1,0,0,443000.0,15000.0,5321000.0,11.0,2,1,1,1,0,2,1,2,0,2,2,0,1,3,0,0,2,2,3,0,3.0,2,3,0,2,1
3,38.0,2,2,0,1,1,2000.0,14400.0,24000.0,1.0,2,1,2,1,1,2,1,2,2,3,4,1,1,3,1,1,2,2,2,1,0.0,1,2,1,2,1
1,67.0,2,1,1,1,1,140.0,105.0,140.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,2
0,33.0,1,1,1,1,2,2500.0,3000.0,10000.0,6.0,2,2,0,1,1,0,1,2,3,3,4,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,61.0,2,1,3,1,1,7000.0,25000.0,40000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,1,1,1,1,1,0,3.0,2,3,0,3,2
1,58.0,2,1,1,1,0,10000.0,2800.0,5900.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,0,0,1,1,2,2,2,1,3.0,2,3,1,2,2
3,39.0,2,1,1,1,2,250.0,7200.0,2880.0,6.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,26.0,2,1,3,1,2,10000.0,5000.0,3500.0,4.0,2,1,0,1,1,0,1,2,2,3,4,0,1,3,1,1,1,1,1,0,6.0,2,2,1,2,1
2,27.0,2,1,1,1,2,200000.0,35000.0,1620000.0,5.0,2,1,1,1,0,2,2,2,0,4,4,0,1,3,0,0,2,2,1,0,3.0,2,3,0,2,1
0,33.0,2,1,1,1,2,1000.0,11570.0,14000.0,2.0,2,1,2,1,0,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
1,32.0,2,1,1,1,2,8500.0,200.0,4100.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,1,3.0,2,3,0,3,2
3,31.0,1,1,1,1,1,150.0,960.0,6000.0,7.0,2,1,2,1,1,2,2,2,3,3,4,0,2,3,1,1,2,2,2,1,2.0,2,3,1,2,1
1,27.0,1,1,1,0,2,1400.0,100.0,250.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
1,36.0,2,1,1,2,2,1000.0,300.0,1000.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,1,1,2
2,21.0,2,1,0,0,0,19000.0,10000.0,30000.0,1.0,2,1,1,1,0,0,2,2,0,2,2,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
2,24.0,2,1,1,1,1,560000.0,5700000.0,6720000.0,4.0,2,2,1,1,1,2,2,2,0,3,4,0,1,3,1,0,2,2,2,0,11.0,2,3,1,2,1
1,43.0,2,1,1,0,2,5000.0,0.0,1000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,3,1,1,0,3.0,2,3,1,3,2
0,30.0,2,1,3,1,2,2000.0,500000.0,576000.0,5.0,2,1,2,1,0,0,2,2,2,3,3,0,2,3,1,1,2,2,2,0,11.0,2,2,1,2,1
2,49.0,0,2,1,0,2,60000.0,23000.0,60000.0,11.0,2,2,1,1,0,2,1,2,0,2,4,0,1,3,1,0,2,2,2,1,3.0,2,3,1,1,1
2,53.0,1,2,3,1,2,350000.0,400000.0,600000.0,3.0,1,1,1,0,0,2,2,1,1,3,4,0,1,3,0,1,2,1,1,0,3.0,1,3,1,2,1
3,36.0,2,1,0,1,1,500.0,3600.0,9600.0,3.0,0,1,2,1,0,0,1,0,2,3,3,0,1,3,1,1,2,2,2,0,6.0,3,4,1,2,1
3,24.0,2,2,1,1,2,108.0,600.0,1296.0,2.0,2,1,2,1,0,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,27.0,1,2,1,2,2,1050000.0,80000.0,12600000.0,10.0,2,1,2,1,1,2,2,2,1,3,3,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,1
0,62.0,2,1,1,1,2,1500.0,5400.0,7500.0,1.0,2,1,2,1,0,2,2,2,3,0,4,0,0,3,1,1,2,2,4,0,7.0,2,2,1,2,1
2,46.0,0,2,1,0,1,2000000.0,400000.0,600000.0,3.0,2,1,2,1,0,2,2,1,1,2,4,0,1,0,1,0,2,2,1,1,3.0,2,3,0,2,1
3,49.0,2,2,1,1,2,50.0,240.0,3600.0,2.0,2,1,2,1,1,2,1,2,0,4,3,0,1,3,1,1,2,2,2,0,8.0,2,3,1,2,1
1,33.0,1,2,1,2,2,1000.0,500.0,2000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,3,2,2,0,3.0,2,3,0,3,2
2,37.0,1,2,1,1,2,2000000.0,9000000.0,14000000.0,13.0,2,1,1,1,1,2,2,2,0,3,4,0,1,3,1,0,2,2,1,1,3.0,2,3,0,2,1
1,41.0,2,1,1,2,2,97.0,97.0,97.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,1,3,1
0,34.0,2,2,1,2,2,500.0,2000.0,5000.0,4.0,2,4,0,1,0,2,1,4,3,4,4,0,2,3,1,1,1,2,4,0,2.0,2,3,1,2,3
2,39.0,2,2,1,1,0,56000.0,600000.0,960000.0,14.0,2,1,1,1,1,2,1,2,0,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
1,41.0,2,1,3,1,1,25000.0,7000.0,20000.0,14.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,1,1,3,3,3,1,3.0,2,3,0,3,2
3,65.0,2,1,1,1,1,350.0,600.0,1200.0,36.0,2,1,2,1,0,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
2,25.0,2,1,1,1,1,35000.0,33400.0,12000.0,4.0,2,1,1,1,1,2,1,3,1,3,4,0,1,3,0,1,2,2,3,1,2.0,2,3,0,2,1
0,54.0,2,1,1,1,2,8600.0,5338.0,168000.0,10.0,2,1,2,1,0,2,1,1,3,3,4,0,1,3,1,1,1,2,1,0,5.0,2,2,1,2,3
1,53.0,0,2,1,0,1,1500.0,230.0,450.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,0
0,39.0,2,1,1,1,2,15000.0,5000.0,15000.0,14.0,2,1,0,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
1,45.0,2,1,1,1,2,12000.0,2000.0,5000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,2
0,34.0,1,1,1,2,2,1200.0,200.0,50.0,1.0,2,2,0,1,0,0,1,2,0,3,4,0,0,2,1,1,2,2,2,0,1.0,2,3,1,2,1
2,62.0,2,2,1,0,2,56000.0,240000.0,360000.0,1.0,2,1,2,1,0,0,1,2,0,2,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,0
2,34.0,1,2,1,1,1,700000.0,60000.0,8400000.0,7.0,2,1,2,1,0,2,1,2,0,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
0,30.0,2,2,1,1,2,2700.0,1000.0,1700.0,3.0,2,2,2,1,1,0,2,2,2,4,4,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,38.0,0,2,3,1,1,500000.0,750000.0,1200000.0,1.0,1,2,1,1,1,2,1,2,1,3,4,0,1,3,1,0,2,1,2,1,3.0,2,2,1,2,1
0,35.0,1,1,1,1,2,8000.0,3800.0,142000.0,2.0,2,1,2,1,0,0,1,1,2,3,4,0,0,3,1,1,1,2,1,0,2.0,2,2,1,2,1
3,28.0,2,1,1,1,1,600.0,720.0,7200.0,3.0,2,1,2,1,1,2,2,2,0,3,4,0,2,3,1,1,2,2,2,1,9.0,2,3,1,2,1
3,37.0,2,1,1,0,0,720.0,600.0,720.0,6.0,2,1,2,1,0,2,2,2,0,1,3,0,1,3,1,1,2,2,2,0,5.0,2,2,1,2,1
1,61.0,1,1,1,0,1,3000.0,1500.0,5000.0,29.0,2,1,2,1,0,2,2,2,0,3,4,0,2,0,0,1,3,3,1,1,3.0,2,3,0,2,2
3,40.0,1,1,1,0,0,100.0,1200.0,1440.0,12.0,2,1,2,1,0,0,1,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,26.0,1,2,1,2,2,4000.0,22000.0,36000.0,1.0,2,1,2,1,0,2,1,2,0,0,3,0,0,2,1,1,2,1,1,0,2.0,2,3,1,2,1
2,24.0,1,2,1,2,2,40000.0,55000.0,20000.0,4.0,2,1,1,0,1,2,1,2,1,4,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
3,22.0,2,2,1,2,2,2000.0,3000.0,6000.0,1.0,2,1,2,1,0,0,2,2,0,4,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,46.0,2,1,1,1,2,3000.0,700.0,300.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,1
0,53.0,2,1,3,1,2,15000.0,100000.0,200000.0,21.0,2,2,2,0,0,0,2,2,2,3,4,0,2,3,1,1,2,2,1,0,6.0,2,3,1,2,1
3,26.0,2,1,1,1,1,60.0,240.0,360.0,15.0,2,1,2,1,0,0,1,2,3,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,68.0,1,2,0,0,2,800.0,3000.0,500.0,25.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,0,1,2,2,2,1,3.0,2,3,0,3,2
3,23.0,2,2,1,1,2,100.0,360.0,1200.0,4.0,2,1,2,0,0,0,1,2,0,3,4,0,1,3,1,1,2,2,2,0,7.0,2,3,1,2,1
2,36.0,1,2,1,0,0,810000.0,15000.0,20000.0,10.0,2,1,1,1,1,2,1,2,0,2,2,0,1,0,0,0,2,2,1,1,3.0,2,3,0,2,1
2,29.0,1,2,3,1,1,500000.0,40000.0,18250000.0,2.0,2,1,1,1,1,0,2,2,1,3,4,0,1,3,0,0,2,2,1,1,3.0,2,3,0,2,1
0,38.0,2,1,1,2,2,500.0,2600.0,3200.0,2.0,2,2,0,1,0,2,2,2,3,4,3,0,1,2,1,1,2,2,1,0,8.0,2,3,1,2,1
0,57.0,1,2,3,2,2,3000.0,400.0,600.0,0.0,2,1,0,1,0,0,1,2,0,3,4,0,0,3,1,1,2,2,2,0,8.0,2,2,1,2,3
1,72.0,2,1,1,2,1,1200.0,2000.0,250.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
2,25.0,1,2,1,1,1,50000.0,40000.0,600000.0,3.0,2,2,1,0,1,0,2,2,0,3,3,0,1,3,0,0,2,2,2,0,3.0,2,3,0,2,1
0,39.0,2,1,3,1,2,3000.0,120000.0,180000.0,7.0,2,2,2,1,1,0,1,2,3,3,4,0,1,3,1,1,2,2,1,0,1.0,2,2,1,2,1
2,26.0,2,2,1,1,1,1500000.0,6000000.0,7500000.0,4.0,2,2,1,1,1,2,2,1,1,3,3,0,1,3,1,0,2,2,1,1,3.0,2,3,1,2,1
3,64.0,1,1,1,1,1,170.0,150.0,2000.0,40.0,2,1,2,1,0,0,1,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,2,1,2,1
2,48.0,2,2,1,2,1,42000.0,192000.0,288000.0,12.0,2,1,2,1,0,0,2,2,0,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
3,43.0,1,1,1,2,1,50.0,240.0,600.0,10.0,2,1,2,1,1,2,1,2,3,4,3,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,56.0,2,1,1,0,2,1000.0,100.0,600.0,22.0,2,1,2,1,0,2,2,2,0,3,4,0,1,0,0,1,2,2,2,0,3.0,2,3,1,3,2
0,60.0,2,1,1,2,2,2500.0,2100.0,5500.0,15.0,2,2,0,0,1,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,8.0,2,3,1,2,1
1,44.0,0,2,3,0,1,97.0,97.0,97.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,2,0,1,1,2,3,1,0,3.0,2,3,1,1,0
2,59.0,1,1,1,1,2,315000.0,2500000.0,3600000.0,5.0,2,1,1,1,1,2,1,2,0,3,4,0,1,2,1,0,2,2,2,1,3.0,2,3,1,2,1
0,71.0,1,1,1,1,2,2800.0,3900.0,7000.0,3.0,2,1,0,1,0,2,1,2,3,3,4,0,1,2,1,1,2,2,2,0,5.0,2,3,1,2,1
2,41.0,2,1,1,0,0,500000.0,400000.0,6000000.0,4.0,2,1,1,1,0,2,2,2,0,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
0,30.0,2,2,3,1,2,580.0,1200.0,4500.0,4.0,2,1,0,1,0,2,2,2,2,4,4,0,2,3,1,1,2,2,1,0,1.0,2,3,1,2,1
3,39.0,2,2,1,1,2,2200.0,3000.0,6000.0,3.0,2,1,2,0,0,0,2,2,3,4,3,0,1,3,1,1,2,2,2,0,0.0,2,2,1,2,1
1,66.0,2,1,0,0,0,1500.0,200.0,250.0,31.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,2,0,3.0,2,3,1,3,2
0,44.0,2,2,1,2,2,2000.0,5200.0,7500.0,1.0,2,1,0,1,0,2,1,2,2,3,3,0,0,3,1,1,2,2,2,0,5.0,2,3,1,2,1
1,41.0,2,0,1,2,2,3800.0,100.0,2000.0,15.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,1,2
0,42.0,2,2,1,1,1,1000.0,800.0,3200.0,5.0,2,2,2,1,0,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
2,35.0,1,1,1,0,2,480000.0,150000.0,480000.0,4.0,2,1,1,0,1,2,1,2,0,3,3,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
0,74.0,2,1,1,1,2,2000.0,7000.0,10000.0,9.0,2,1,2,1,0,2,2,2,2,3,4,0,1,3,1,1,2,2,2,0,11.0,2,3,1,4,1
2,34.0,2,1,1,2,1,780000.0,200000.0,9360000.0,4.0,2,2,2,1,0,0,2,2,0,3,4,0,1,3,0,0,2,2,2,0,4.0,2,3,0,2,1
3,50.0,2,1,1,1,1,900.0,5640.0,10800.0,20.0,2,1,2,1,0,0,2,2,2,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,35.0,2,2,1,1,2,150000.0,700000.0,1800000.0,6.0,2,1,1,1,0,2,2,1,1,2,4,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
0,36.0,2,1,1,1,2,6000.0,5000.0,15000.0,15.0,2,4,2,1,1,2,2,2,3,3,4,0,2,3,1,1,4,2,2,0,6.0,2,2,1,4,1
